id,time,proj_id,proj_name,st-addr,contractor,lat,lon,yes_vote,no_vote,approval_rate,comment
82,2018-01-21 0:00:00,B-63-295-1264,Turquoise African ground squirrel (unidentified),410 Cody Point,Collier-Streich,61.8592319,28.7200493,6957,4366,0.61,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.
83,2018-09-21 0:00:00,V-85-734-5216,Mauv Little heron,9 Sunfield Lane,Howe Inc,41.3349436,-6.9646803,4362,7125,0.38,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo.
84,2017-09-19 0:00:00,P-62-325-4373,"Khaki Heron, yellow-crowned night",7630 8th Lane,"Mohr, Fritsch and Gislason",29.866818,121.570383,303,70,0.81,Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.
85,2018-02-17 0:00:00,T-57-844-6961,"Pink Otter, canadian river",5 Eliot Trail,"Greenfelder, Braun and Kemmer",44.7733293,19.734522,864,441,0.66,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.
86,2017-10-27 0:00:00,B-25-366-4549,Aquamarine Radiated tortoise,3753 Porter Way,Halvorson LLC,18.4286115,-64.6184657,3954,2771,0.59,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.
87,2019-06-09 0:00:00,G-21-439-4908,"Goldenrod Lion, south american sea",50 Mifflin Terrace,Treutel Inc,33.8431758,130.4835307,7045,7435,0.49,Donec odio justo sollicitudin ut suscipit a feugiat et eros.
88,2017-08-28 0:00:00,V-85-862-0882,Fuscia Cape cobra,92 Sycamore Center,Zulauf LLC,42.4572478,18.5314753,4389,7088,0.38,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.
89,2019-03-01 0:00:00,I-83-746-8925,Pink Brazilian tapir,43766 American Ash Street,Goodwin-Halvorson,45.1810672,18.6692248,3905,2088,0.65,Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.
90,2017-07-26 0:00:00,I-52-260-5909,Crimson Desert tortoise,9190 Welch Point,Stracke and Sons,31.189496,121.42185,8548,7129,0.55,Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.
91,2019-02-18 0:00:00,L-11-711-4566,"Fuscia Baboon, yellow",12041 Paget Drive,"Bergstrom, Walker and Borer",6.6614944,7.7688358,1994,8046,0.20,Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.
92,2018-10-24 0:00:00,J-36-584-5723,"Green Boa, cook's tree",238 Springs Terrace,Marks-Huels,38.7341216,-9.1394917,7570,3890,0.66,Donec odio justo sollicitudin ut suscipit a feugiat et eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat.
93,2018-09-08 0:00:00,Y-80-290-0319,Indigo Chimpanzee,8716 Valley Edge Circle,Schroeder Inc,8.4656765,-13.2317225,4479,5360,0.46,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
94,2018-04-26 0:00:00,L-94-039-1668,Mauv Thomson's gazelle,43 Graedel Alley,Luettgen-Conn,49.5743316,72.8993193,3519,7787,0.31,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
95,2017-08-02 0:00:00,H-95-947-6574,"Green Rattlesnake, dusky",25761 Jenifer Point,Predovic-Heller,29.8572576,59.9739243,4152,2582,0.62,Pellentesque ultrices mattis odio.
96,2019-03-11 0:00:00,Z-12-769-7221,"Indigo Colobus, white-mantled",839 Montana Street,Kessler Group,-6.1078857,106.7791791,1584,309,0.84,Cras pellentesque volutpat dui. Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
97,2018-12-20 0:00:00,C-98-175-2278,"Puce Badger, eurasian",864 Dawn Plaza,Runolfsdottir-Grimes,13.9755122,-89.217002,3232,5963,0.35,Nullam orci pede venenatis non sodales sed tincidunt eu felis. Fusce posuere felis sed lacus. Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci.
98,2018-07-07 0:00:00,O-05-046-9217,Yellow Red-cheeked cordon bleu,3191 Lake View Lane,Mills Group,27.690732,111.45269,4339,7489,0.37,Cras pellentesque volutpat dui. Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
99,2018-10-05 0:00:00,O-20-315-4597,Mauv Water legaan,63 Chive Center,Kertzmann and Sons,11.01088,6.798413,2910,1609,0.64,In congue.
100,2018-12-18 0:00:00,O-84-736-5136,"Indigo Shrike, southern white-crowned",7 Rigney Place,Abernathy Inc,29.5320522,35.0063209,5775,2354,0.71,Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.
101,2019-04-19 0:00:00,N-44-213-7039,"Teal Stork, european",1744 Hintze Terrace,"Donnelly, Leffler and Romaguera",34.620202,112.453926,5667,5891,0.49,Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
102,2019-01-27 0:00:00,O-23-002-7907,Green Palm squirrel,45547 Tennyson Trail,Schamberger Group,-20.4557393,-63.5186518,2006,358,0.85,In hac habitasse platea dictumst. Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo lacinia eget tincidunt eget tempus vel pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.
103,2017-12-04 0:00:00,K-39-531-4395,"Violet Goose, snow",462 Kingsford Parkway,Roob LLC,-3.6528013,32.1611288,8313,3377,0.71,Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.
104,2017-07-17 0:00:00,D-72-306-6433,Fuscia Grant's gazelle,66309 Westerfield Road,Lubowitz and Sons,6.6493305,6.3917654,1672,7619,0.18,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
105,2019-06-09 0:00:00,A-46-458-1362,Pink Grey-footed squirrel,6 Warrior Place,Jacobson Group,55.7756358,37.8348162,5985,862,0.87,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
106,2018-01-08 0:00:00,N-37-871-1130,Goldenrod Tawny eagle,9 Moulton Point,Wunsch Group,30.63963,114.385538,6896,3815,0.64,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem. Integer tincidunt ante vel ipsum.
107,2017-08-10 0:00:00,Q-02-161-5677,"Pink Cat, african wild",58265 Pond Road,Cummerata-Kohler,-34.6488719,-56.0668126,3999,3069,0.57,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem. Integer tincidunt ante vel ipsum.
108,2018-10-07 0:00:00,V-12-164-0972,"Orange Flamingo, chilean",681 La Follette Point,Green and Sons,50.6230724,19.2750867,5274,6241,0.46,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.
109,2017-12-14 0:00:00,P-70-607-4337,Crimson Aardwolf,405 Norway Maple Drive,"Bayer, Kuhn and Rohan",57.5225959,25.33483,4171,2637,0.61,Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci.
110,2018-10-12 0:00:00,W-76-053-7063,"Maroon Bee-eater, nubian",20641 Westerfield Road,Emmerich LLC,58.1628402,16.3083468,8451,6354,0.57,Nulla ut erat id mauris vulputate elementum.
111,2017-10-30 0:00:00,R-73-128-8490,"Aquamarine Sloth, hoffman's",3 4th Court,Fay LLC,29.9305879,-95.5984925,6237,4862,0.56,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.
112,2018-04-05 0:00:00,P-98-755-1201,Violet Australian spiny anteater,73 Maple Point,"Gorczany, Feest and Morar",14.1975137,121.5570313,745,1053,0.41,Sed ante.
113,2017-08-27 0:00:00,T-96-052-2212,Puce Crab-eating fox,51 Mesta Point,Hartmann-Johns,-6.3874037,106.8620891,8700,244,0.97,Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
114,2018-02-28 0:00:00,S-15-184-7852,"Turquoise Goose, egyptian",6259 Summer Ridge Park,Gorczany-Ritchie,38.7894166,-9.2036136,2436,814,0.75,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo lacinia eget tincidunt eget tempus vel pede. Morbi porttitor lorem id ligula.
115,2019-03-25 0:00:00,V-81-900-4945,Red Yellow mongoose,13341 Veith Parkway,"Flatley, Yundt and Waelchi",48.7885683,2.3884283,1000,2522,0.28,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.
116,2018-03-18 0:00:00,I-77-286-0222,Yellow African red-eyed bulbul,17 Pond Crossing,Gerlach Group,45.4972764,9.203123,8026,405,0.95,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
117,2018-07-30 0:00:00,S-23-325-0535,Yellow Blackbuck,3977 Union Drive,Marvin LLC,54.6001467,52.4387134,7992,80,0.99,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.
118,2018-03-29 0:00:00,Y-68-453-5570,Mauv Marine iguana,7188 Wayridge Circle,Kozey Group,49.0422777,2.03776,3895,1878,0.67,Morbi porttitor lorem id ligula.
119,2019-04-13 0:00:00,G-74-089-9585,Teal Black curlew,843 Linden Point,Stracke and Sons,-3.9020493,135.7900209,3077,7906,0.28,Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio condimentum id luctus nec molestie sed justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.
120,2018-03-07 0:00:00,H-35-448-0884,Red Large-eared bushbaby,6 Lotheville Center,"Zboncak, Mraz and Oberbrunner",28.260141,112.571923,1861,5592,0.25,Proin eu mi. Nulla ac enim.
121,2018-04-25 0:00:00,Z-88-421-6667,"Red Egret, cattle",78 Holmberg Point,"Gerhold, Rogahn and Paucek",-9.8185351,147.6609064,873,6395,0.12,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.
122,2019-01-20 0:00:00,H-37-676-9000,"Fuscia Waterbuck, common",2 Donald Alley,"Lang, Rath and Hauck",40.2309943,69.6869913,2237,3009,0.43,Nullam orci pede venenatis non sodales sed tincidunt eu felis. Fusce posuere felis sed lacus. Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.
123,2018-03-08 0:00:00,Y-61-563-7827,Pink Slender-billed cockatoo,1995 Troy Place,Kuhic-Bins,36.8064948,10.1815316,3221,2802,0.53,Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.
124,2019-01-23 0:00:00,A-63-228-7742,Aquamarine Brown antechinus,30071 Becker Circle,Schmitt-Howell,-7.3608928,110.1726465,486,2691,0.15,Nullam sit amet turpis elementum ligula vehicula consequat.
125,2019-01-25 0:00:00,Z-87-391-2567,"Yellow Phalarope, northern",13 Sunbrook Circle,Swift and Sons,-7.6184408,110.8072159,6807,5872,0.54,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.
126,2017-09-28 0:00:00,R-63-414-1984,Khaki Crested bunting,65 Judy Street,"Kiehn, Torp and Herzog",49.25362,6.16417,6158,7234,0.46,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.
127,2018-01-03 0:00:00,R-04-474-1918,Pink Black-necked stork,5262 American Plaza,"Tillman, McDermott and Lang",49.6246813,19.1833654,3525,5985,0.37,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus. Phasellus in felis.
128,2017-06-25 0:00:00,R-44-005-0058,Turquoise White-necked stork,52993 Sachs Place,"Wehner, Gerlach and Stark",30.274084,120.15507,2955,3119,0.49,Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
129,2018-05-15 0:00:00,N-93-562-4352,Puce Fringe-eared oryx,580 Burning Wood Court,"Hodkiewicz, Schmidt and Kemmer",38.932165,76.204351,3128,5434,0.37,Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.
130,2017-11-12 0:00:00,I-50-723-2059,Goldenrod Greater roadrunner,68 Lindbergh Hill,Kovacek Inc,56.8564288,24.3522717,2215,558,0.80,Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.
131,2018-06-21 0:00:00,T-84-207-1239,Blue Common palm civet,4 Carpenter Pass,Yost-Doyle,54.4576128,18.4558297,4361,6578,0.40,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
132,2019-06-16 0:00:00,Y-33-473-4559,"Turquoise Macaque, japanese",563 Vidon Street,Medhurst Inc,43.8231125,41.9106435,1200,6847,0.15,Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
133,2017-12-04 0:00:00,W-81-645-0996,Blue Eurasian hoopoe,310 Anzinger Parkway,"Schaden, Trantow and Howe",-28.5600363,29.7779991,8703,3858,0.69,Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem.
134,2018-12-13 0:00:00,X-70-771-7376,"Yellow Hare, arctic",9216 Prairieview Drive,Willms Group,41.1276055,-8.64789,8359,6448,0.56,Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.
135,2018-12-02 0:00:00,C-23-919-1688,"Pink Fox, arctic",57271 Comanche Plaza,Bernier-Hahn,32.38291,35.17912,3713,1105,0.77,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
136,2019-05-10 0:00:00,B-28-193-7340,"Fuscia Flicker, campo",1110 Messerschmidt Pass,Satterfield-Prosacco,39.45978,21.6225718,5682,2306,0.71,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh. Quisque id justo sit amet sapien dignissim vestibulum.
137,2019-03-24 0:00:00,V-98-690-8138,Goldenrod Bird (unidentified),83 Marquette Junction,Johnston-Wolf,30.318685,119.725587,6371,5048,0.56,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.
